                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      966                  5.0000000000000000E+000                  2.0000000000000000E-002                  8.2263483712652728E+007                  2.0907906639200653E+005                  1.3781530518715785E+004                  9.2244844727694067E+002                  5.3275717899230211E+000                 -4.5400234717044503E+000                  2.0196344040597461E-002                  2.6288288714796259E-011                  9.6037954128015934E-001                  1.5304715765986657E-004                  1.2727157977439313E-002                  3.8166326473988368E-004                  2.0850244238750696E-003                  5.0000000000000000E+000                  0.0000000000000000E+000                  2.9322485113975914E+000                  2.3410609375013741E-004                  1.9673829018011790E+000                  9.0840276912099744E-003                  2.3127923348616800E-002                  3.7111298402004549E-002                  1.0425122119375210E-002                  5.2746539980213569E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5038427872873443E+004                  1.1979798191704263E+005                  5.4203571102102824E+007                  9.1734649736499659E+002                  9.1734649736499716E+002                  1.9792905743634908E-027                  6.2375201952335637E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.5960381136104095E+015                               "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241206"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                                 mix_type                                   csound                             v_div_csound                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                     mass                                     mmid                                    logxq                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                tri_alpha                                  c_alpha                                  n_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  s_alpha                                 ar_alpha                                 ca_alpha                                 ti_alpha                                 cr_alpha                                 fe_co_ni                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                          gradr_sub_grada                                     logQ 
                                       1                  4.1399912487121959E+000                 -9.4392183336162532E+000                  2.8470850228601532E+000                  7.2652931061662140E-001                  9.2244844727694067E+002                  2.9649421041657678E+000                  0.0000000000000000E+000                  3.9031138561305063E+001                                        0                  1.5965848581451937E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7748718727801450E+001                  6.8221674799782039E-001                 -1.2221848749616356E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3275717899230211E+000                  1.3803564493328917E+004                  6.6666666666666663E-001                 -1.7609125905568127E-001                  7.0320997549256924E+002                  8.6980037232426211E-001                  2.7865046120923656E+000                  2.3104728169431910E-001                  7.0012632996202462E-001                  1.2966429887659310E+000                  8.5000496627254207E-001                  6.9539083646111932E-001                  5.3336587218983496E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0048710766754162E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.7531055603531828E-003                  1.3450020020528161E-001                  1.3450020020528161E-001                  5.0000000000000000E+000                  4.9999999999984999E+000                 -9.8999999999999986E+001                  6.9999999999999996E-001                  2.9797635251192804E-005                  2.7997020236474895E-001                  3.4468833607860785E-003                  1.0103427409336070E-003                  9.3805276451495462E-003                  2.0850244238750371E-003                  4.0772218292556787E-003                  5.3336587218983507E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.6547081489037484E-002                 -5.7192008310406450E+000 
                                       2                  4.1420619945611659E+000                 -9.4252245934670338E+000                  2.8622803118212876E+000                  7.2651817837299204E-001                  9.2244844727693976E+002                  2.9649421041657673E+000                  0.0000000000000000E+000                  3.8989937566345574E+001                                        0                  1.5957042657003994E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7722888069961655E+001                  6.8196877030203851E-001                 -1.1920818753952375E+001                  5.0000000000000000E-001                  9.9999999999940004E-001                  5.3274352303546202E+000                  1.3869537992791467E+004                  6.8380295029108040E-001                 -1.6506902975707241E-001                  7.2824969568660117E+002                  8.7185624772736581E-001                  2.8027251958762154E+000                  2.2872634553804549E-001                  7.0065933159278471E-001                  1.2966429887659308E+000                  8.5000496627254196E-001                  6.9893597658861362E-001                  5.5083207834990319E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0120124625555289E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.7687487868307574E-003                  1.3560224346300337E-001                  1.3560224346300337E-001                  4.9999999999969997E+000                  4.9999999999940004E+000                 -1.2221848749616356E+001                  7.0000000000000007E-001                  2.9797635251192804E-005                  2.7997020236474895E-001                  3.4468833607860789E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750371E-003                  4.0772218292556787E-003                  5.5083207834990319E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.4671392845891211E-002                 -5.7093485825893637E+000 
                                       3                  4.1439924414255485E+000                 -9.4125288171212009E+000                  2.8761618274368641E+000                  7.2649661741778448E-001                  9.2244844727693976E+002                  2.9649421041657673E+000                  0.0000000000000000E+000                  3.8954171681791173E+001                                        0                  1.5949793623266544E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7699575996666670E+001                  6.8172550689008860E-001                 -1.2301029995663981E+001                  2.4000000000000004E+000                  9.9999999999820000E-001                  5.3271707514217157E+000                  1.3931325562918882E+004                  7.1835903023082615E-001                 -1.4365844450897999E-001                  7.5190301701281430E+002                  8.7366092042396426E-001                  2.8175047372314816E+000                  2.2651213237045736E-001                  7.0118257929163363E-001                  1.2966429887659310E+000                  8.5000496627254207E-001                  7.0196114909673279E-001                  5.6717259746692558E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0414613941999114E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.7839461963956071E-003                  1.3986476376559617E-001                  1.3986476376559617E-001                  4.9999999999910001E+000                  4.9999999999897504E+000                 -1.1744727494896694E+001                  6.9999999999999996E-001                  2.9797635251192797E-005                  2.7997020236474895E-001                  3.4468833607860781E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  4.0772218292556778E-003                  5.6717259746692558E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.7298607771798847E-002                 -5.7005136999722978E+000 
                                       4                  4.1458929186617910E+000                 -9.4004072098654365E+000                  2.8895170053519443E+000                  7.2648789159457339E-001                  9.2244844727693976E+002                  2.9649421041657673E+000                  0.0000000000000000E+000                  3.8921699423242153E+001                                        0                  1.5943652667941172E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7677456814491773E+001                  6.8147387009015181E-001                 -1.1925366381703094E+001                  4.2105263157894723E-001                  9.9999999999769995E-001                  5.3270637192461852E+000                  1.3992422774132183E+004                  7.3285905313509980E-001                 -1.3497954286449507E-001                  7.7538430392226189E+002                  8.7532354661118117E-001                  2.8316856167004563E+000                  2.2428986679645435E-001                  7.0172423107665882E-001                  1.2966429887659310E+000                  8.5000496627254207E-001                  7.0464019853847204E-001                  5.8322627271918638E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0543756920112717E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.8001652015899421E-003                  1.4154840811278946E-001                  1.4154840811278946E-001                  4.9999999999884999E+000                  4.9999999999855316E+000                 -1.1638272163982407E+001                  6.9999999999999996E-001                  2.9797635251192808E-005                  2.7997020236474895E-001                  3.4468833607860789E-003                  1.0103427409336070E-003                  9.3805276451495428E-003                  2.0850244238750371E-003                  4.0772218292556787E-003                  5.8322627271918650E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.4305275198704038E-002                 -5.6921930471890185E+000 
                                       5                  4.1483546225411967E+000                 -9.3851218919527710E+000                  2.9064770424009798E+000                  7.2646773617988125E-001                  9.2244844727693976E+002                  2.9649421041657673E+000                  0.0000000000000000E+000                  3.8882845818165023E+001                                        0                  1.5937075540144730E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7649710759238634E+001                  6.8113078643300939E-001                 -1.1986636038442018E+001                  1.1515151515151520E+000                  9.9999999999651246E-001                  5.3268164983134145E+000                  1.4071960991047479E+004                  7.6751200476112236E-001                 -1.1491482293776162E-001                  8.0626357966373348E+002                  8.7734896480286961E-001                  2.8496494103897487E+000                  2.2137178922404244E-001                  7.0246336660777575E-001                  1.2966429887659310E+000                  8.5000496627254207E-001                  7.0779816929008654E-001                  6.0411927825424681E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0865602020035768E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.8220344608738220E-003                  1.4533595436377167E-001                  1.4533595436377167E-001                  4.9999999999825624E+000                  4.9999999999799849E+000                 -1.1457485783718345E+001                  6.9999999999999996E-001                  2.9797635251192804E-005                  2.7997020236474907E-001                  3.4468833607860789E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750375E-003                  4.0772218292556787E-003                  6.0411927825424692E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.7392124436180543E-002                 -5.6818311370351644E+000 
                                       6                  4.1513586835600540E+000                 -9.3671398144951112E+000                  2.9266214800420256E+000                  7.2645083596031657E-001                  9.2244844727693987E+002                  2.9649421041657673E+000                  0.0000000000000000E+000                  3.8840514518871252E+001                                        0                  1.5931431310940152E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7617311095928738E+001                  6.8068426222113476E-001                 -1.1764787288825662E+001                  5.9999999999999942E-001                  9.9999999999548117E-001                  5.3266092135779104E+000                  1.4169635662130391E+004                  7.9782756525561072E-001                 -9.8090962722102215E-002                  8.4454244270869265E+002                  8.7962313616320131E-001                  2.8709181238502284E+000                  2.1777737429155078E-001                  7.0342646402736630E-001                  1.2966429887659308E+000                  8.5000496627254196E-001                  7.1115920252644105E-001                  6.2965858492104395E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1157044069833386E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.8506393994474824E-003                  1.4841591215567390E-001                  1.4841591215567390E-001                  4.9999999999774065E+000                  4.9999999999731086E+000                 -1.1344981685361393E+001                  7.0000000000000007E-001                  2.9797635251192797E-005                  2.7997020236474895E-001                  3.4468833607860789E-003                  1.0103427409336070E-003                  9.3805276451495462E-003                  2.0850244238750375E-003                  4.0772218292556795E-003                  6.2965858492104395E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1607971468684140E-002                 -5.6698571816152210E+000 
                                       7                  4.1546592385389127E+000                 -9.3480324206314460E+000                  2.9482255553502825E+000                  7.2642380727561762E-001                  9.2244844727693987E+002                  2.9649421041657673E+000                  0.0000000000000000E+000                  3.8799298040444874E+001                                        0                  1.5928474956325488E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7583100721164779E+001                  6.8015829933999072E-001                 -1.1861697301833718E+001                  1.2500000000000011E+000                  9.9999999999376243E-001                  5.3262777178602487E+000                  1.4277732419470078E+004                  8.4875119046817826E-001                 -7.1219603564581097E-002                  8.8761688539720831E+002                  8.8192956341346473E-001                  2.8936594563070570E+000                  2.1384632040296381E-001                  7.0456251481247811E-001                  1.2966429887659312E+000                  8.5000496627254207E-001                  7.1440819111973686E-001                  6.5798032890096386E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1661458470500493E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.8836381531746041E-003                  1.5316295744028072E-001                  1.5316295744028072E-001                  4.9999999999688125E+000                  4.9999999999653753E+000                 -1.1204989441368554E+001                  6.9999999999999996E-001                  2.9797635251192808E-005                  2.7997020236474901E-001                  3.4468833607860798E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750375E-003                  4.0772218292556787E-003                  6.5798032890096386E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.2430498024277303E-002                 -5.6573508977092715E+000 
                                       8                  4.1575000108685458E+000                 -9.3321412514330877E+000                  2.9663658176211025E+000                  7.2640311162462068E-001                  9.2244844727693987E+002                  2.9649421041657673E+000                  0.0000000000000000E+000                  3.8768340820474926E+001                                        0                  1.5929173744328888E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7554834844299432E+001                  6.7967366481206881E-001                 -1.1871681522740319E+001                  1.0232558139534884E+000                  9.9999999999238742E-001                  5.3260239081459764E+000                  1.4371430893219733E+004                  8.8980051485095990E-001                 -5.0707347299070997E-002                  9.2547739957325712E+002                  8.8375775306723015E-001                  2.9126990544396896E+000                  2.1052404761441187E-001                  7.0561084950212549E-001                  1.2966429887659312E+000                  8.5000496627254207E-001                  7.1681828885989451E-001                  6.8250275346212371E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.2075975819261003E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.9136233130515610E-003                  1.5665431275850061E-001                  1.5665431275850061E-001                  4.9999999999619371E+000                  4.9999999999585780E+000                 -1.1118472694359067E+001                  6.9999999999999996E-001                  2.9797635251192808E-005                  2.7997020236474895E-001                  3.4468833607860794E-003                  1.0103427409336070E-003                  9.3805276451495428E-003                  2.0850244238750371E-003                  4.0772218292556787E-003                  6.8250275346212371E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.5511777728413925E-002                 -5.6471412731701776E+000 
                                       9                  4.1595494433891220E+000                 -9.3209336499798425E+000                  2.9792449979470952E+000                  7.2638361030513177E-001                  9.2244844727693987E+002                  2.9649421041657673E+000                  0.0000000000000000E+000                  3.8748272455043264E+001                                        0                  1.5931776019519649E+006                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7534976534192431E+001                  6.7930519714679505E-001                 -1.2182930683585987E+001                  2.0476190476190474E+000                  9.9999999999104372E-001                  5.3257847566801759E+000                  1.4439409841645253E+004                  9.3014387688146238E-001                 -3.1449868539845903E-002                  9.5333381524752485E+002                  8.8500404985102965E-001                  2.9261902560165938E+000                  2.0819142072005223E-001                  7.0640889797675888E-001                  1.2966429887659308E+000                  8.5000496627254196E-001                  7.1838457224715269E-001                  7.0034534220781381E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.2489736399830163E+008                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.9358953203353442E-003                  1.5982037397343721E-001                  1.5982037397343721E-001                  4.9999999999552189E+000                  4.9999999999535785E+000                 -1.1047873792258580E+001                  7.0000000000000007E-001                  2.9797635251192804E-005                  2.7997020236474895E-001                  3.4468833607860789E-003                  1.0103427409336070E-003                  9.3805276451495445E-003                  2.0850244238750371E-003                  4.0772218292556787E-003                  7.0034534220781381E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.9136439946326771E-002                 -5.6400325367580848E+000 
